,name,size_bytes,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,prime_genre,num_supported_dev,lang.num,Status,revenue,fav_tot,fav_ver,broad_genre,size_mb
6178,鴨川等間隔の法則,15758336,0.0,0,0,0.0,0.0,Games,38,2,free,0.0,0.0,0.0,Games,15.758336
6179,Face Effects & Filters,13231104,0.0,97,7,3.0,2.5,Entertainment,37,1,free,0.0,291.0,17.5,Entertainment,13.231104
6180,不思議雑貨店ローズ ～ほのぼの再建記～,105900032,0.0,1,1,5.0,5.0,Games,37,4,free,0.0,5.0,5.0,Games,105.900032
6181,多纳餐厅2,104617984,2.99,0,0,0.0,0.0,Education,38,1,paid,0.0,0.0,0.0,Education,104.617984
6182,VR-Crazy Car Traffic Racing,210149376,0.0,10,1,2.0,5.0,Games,37,1,free,0.0,20.0,5.0,Games,210.149376
6183,Shopping Mall Girl - Dress Up & Style Game,267441152,0.0,2332,322,4.5,4.5,Games,38,11,free,0.0,10494.0,1449.0,Games,267.441152
6184,坦克新纪元——经典红警狂热回归,53628928,0.0,0,0,0.0,0.0,Games,40,0,free,0.0,0.0,0.0,Games,53.628928
6185,Piggy Show,265478144,0.0,53,6,4.5,4.5,Games,38,1,free,0.0,238.5,27.0,Games,265.478144
6186,Nightgate,153664512,4.99,947,809,4.5,4.5,Games,38,10,paid,4725.530000000001,4261.5,3640.5,Games,153.664512
6187,女の子のための女子トレンドまとめアプリ-ウーマガジン-,9242624,0.0,0,0,0.0,0.0,Catalogs,38,1,free,0.0,0.0,0.0,Other,9.242624
6188,Tank War - Geometry Go Shot Color Dot.IO,32032768,0.0,24760,1251,4.5,4.5,Games,40,31,free,0.0,111420.0,5629.5,Games,32.032768
6189,マッチングならSecret- 友達・恋人探しSNS,34893824,0.0,0,0,0.0,0.0,Social Networking,37,1,free,0.0,0.0,0.0,Other,34.893824
6190,Change My Location,975872,0.99,165,165,2.0,2.0,Utilities,37,1,paid,163.35,330.0,330.0,Other,0.975872
6191,極限ドリブル～神の子 edition～,18325504,0.0,0,0,0.0,0.0,Games,38,2,free,0.0,0.0,0.0,Games,18.325504
6192,Jazza's Arty Games,314591232,2.99,127,127,4.5,4.5,Games,40,1,paid,379.73,571.5,571.5,Games,314.591232
6193,Agatha Christie - The ABC Murders (FULL),1104092160,6.99,80,80,4.0,4.0,Games,37,1,paid,559.2,320.0,320.0,Games,1104.09216
6194,牛タン牛タン牛タンタン,23534592,0.0,0,0,0.0,0.0,Games,38,2,free,0.0,0.0,0.0,Games,23.534592
6195,精度93％ 絶望の心理テスト,28856320,0.0,1,1,1.0,1.0,Lifestyle,38,1,free,0.0,1.0,1.0,Other,28.85632
6196,Eden: The Game - Build Your Village!,148648960,0.0,823,74,4.0,4.5,Games,37,9,free,0.0,3292.0,333.0,Games,148.64896
6197,RunGunJumpGun,291038208,2.99,60,2,4.0,5.0,Games,40,1,paid,179.4,240.0,10.0,Games,291.038208
6198,Diamond Story: Jewelry Quest,107376640,0.0,683,8,4.5,5.0,Games,38,16,free,0.0,3073.5,40.0,Games,107.37664
6199,LEGO® City My City 2,490951680,0.0,424,99,3.5,3.5,Games,37,19,free,0.0,1484.0,346.5,Games,490.95168
6200,The Game of Life,305483776,2.99,2298,157,4.5,4.5,Games,37,1,paid,6871.02,10341.0,706.5,Games,305.483776
6201,Bob the Builder™: Build City,230901760,2.99,11,1,3.5,5.0,Games,37,6,paid,32.89,38.5,5.0,Games,230.90176
6202,ANSELFIE - emojis by Ansel,53998592,2.99,13,13,4.5,4.5,Utilities,37,1,paid,38.870000000000005,58.5,58.5,Other,53.998592
6203,Steps,70959104,0.0,361,361,4.5,4.5,Games,38,1,free,0.0,1624.5,1624.5,Games,70.959104
6204,Funny Face - Filters Swap Effects Pic for Snapchat,154999808,0.0,2471,20,4.0,3.0,Lifestyle,37,1,free,0.0,9884.0,60.0,Other,154.999808
6205,镜花奇缘 - 最新诛仙类卡牌传奇手游游戏,319483904,0.0,0,0,0.0,0.0,Games,40,1,free,0.0,0.0,0.0,Games,319.483904
6206,Natoo,54135808,0.0,0,0,0.0,0.0,Entertainment,38,2,free,0.0,0.0,0.0,Entertainment,54.135808
6207,妙资理财（九周年版)-高收益理财投资平台,31624192,0.0,0,0,0.0,0.0,Finance,38,2,free,0.0,0.0,0.0,Other,31.624192
6208,妙资理财-福利版（年化14.8%注册送1万体验金）,31624192,0.0,0,0,0.0,0.0,Finance,38,2,free,0.0,0.0,0.0,Other,31.624192
6209,Endless Ducker,159752192,0.0,639,306,4.0,4.5,Games,38,1,free,0.0,2556.0,1377.0,Games,159.752192
6210,Rhinbo - Endless Runner Game,154710016,0.0,391,5,4.0,5.0,Games,37,1,free,0.0,1564.0,25.0,Games,154.710016
6211,面白ニュースを超快適に読める!!まとめのまとめMM,56349696,0.0,0,0,0.0,0.0,Entertainment,37,1,free,0.0,0.0,0.0,Entertainment,56.349696
6212,Human Anatomy Atlas 2017 - Complete 3D Human Body,979960832,24.99,73,19,4.5,5.0,Medical,25,7,paid,1824.27,328.5,95.0,Other,979.960832
6213,Creatures Mod for Minecraft PC Game Edition - Mods Pocket Guide,30298112,1.99,311,311,4.0,4.0,Utilities,38,1,paid,618.89,1244.0,1244.0,Other,30.298112
6214,City Maps for Minecraft PE - Best Maps for Minecraft Pocket Edition (MCPE),11083776,1.99,536,536,3.5,3.5,Entertainment,38,1,paid,1066.64,1876.0,1876.0,Entertainment,11.083776
6215,KORG iWAVESTATION,75792384,29.99,47,23,4.5,4.0,Music,37,1,paid,1409.53,211.5,92.0,Other,75.792384
6216,Oh...Sir! The Insult Simulator,190519296,1.99,242,12,4.5,5.0,Games,37,1,paid,481.58,1089.0,60.0,Games,190.519296
6217,おじクエ - OJISAN QUEST - タップRPG -,53107712,0.0,0,0,0.0,0.0,Games,38,1,free,0.0,0.0,0.0,Games,53.107712
6218,Shopkins: Chef Club,277154816,0.0,2881,14,4.5,4.5,Games,38,1,free,0.0,12964.5,63.0,Games,277.154816
6219,ENYO,95228928,0.0,163,27,3.5,4.0,Games,37,1,free,0.0,570.5,108.0,Games,95.228928
6220,Agricola All Creatures Big and Small,160331776,4.99,35,2,4.0,4.5,Games,37,1,paid,174.65,140.0,9.0,Games,160.331776
6221,Wordalot – Picture Crossword,166720512,0.0,3383,28,4.5,4.5,Games,40,1,free,0.0,15223.5,126.0,Games,166.720512
6222,Bowmasters - Top Multiplayer Bowman Archery Game,164000768,0.0,159323,24387,4.5,4.5,Games,37,1,free,0.0,716953.5,109741.5,Games,164.000768
6223,Bloons Supermonkey 2,208455680,0.99,599,68,4.5,4.5,Games,37,18,paid,593.01,2695.5,306.0,Games,208.45568
6224,Gabbymoji,9691136,1.99,18,1,4.0,5.0,Entertainment,37,1,paid,35.82,72.0,5.0,Entertainment,9.691136
6225,PIN Genie Vault – Secret photo album & Password,96621568,0.0,34,0,4.0,0.0,Utilities,37,3,free,0.0,136.0,0.0,Other,96.621568
6226,Super City: Special Edition,65575936,4.99,78,15,4.5,4.5,Games,40,16,paid,389.22,351.0,67.5,Games,65.575936
6227,Stop Curry,67836928,0.0,250,14,4.5,3.5,Games,40,1,free,0.0,1125.0,49.0,Games,67.836928
6228,Lollipop: Sweet Taste Match3,150807552,0.0,2861,32,4.5,5.0,Games,38,1,free,0.0,12874.5,160.0,Games,150.807552
6229,ここに墓を建てよう,68612096,0.0,0,0,0.0,0.0,Games,38,1,free,0.0,0.0,0.0,Games,68.612096
6230,Burger Jump,86596608,0.0,145,145,4.5,4.5,Games,40,1,free,0.0,652.5,652.5,Games,86.596608
6231,激おこ!! はじめしゃちょー　なんなんですか!?,211661824,0.0,1,1,5.0,5.0,Games,40,1,free,0.0,5.0,5.0,Games,211.661824
6232,Fun Run Arena - Online Multiplayer Running Game,294744064,0.0,4116,161,4.5,4.5,Games,38,1,free,0.0,18522.0,724.5,Games,294.744064
6233,Talented Pets Show,82972672,0.0,108,108,4.0,4.0,Games,43,1,free,0.0,432.0,432.0,Games,82.972672
6234,Fantasy Football Coach,145700864,0.0,29,3,3.0,3.5,Games,37,1,free,0.0,87.0,10.5,Games,145.700864
6235,Pea – The Premature Ejaculation App,34085888,3.99,9,1,1.5,2.0,Health & Fitness,37,1,paid,35.910000000000004,13.5,2.0,Other,34.085888
6236,Moji Edit- Your Custom Emoji Avatar Face,56797184,0.0,238,41,3.5,4.0,Utilities,37,1,free,0.0,833.0,164.0,Other,56.797184
6237,Virtual Reality Moon for Google Cardboard VR,105992192,0.0,109,63,3.0,3.0,Games,40,1,free,0.0,327.0,189.0,Games,105.992192
6238,GeniusTest！天才てすと,19536896,0.0,0,0,0.0,0.0,Entertainment,37,1,free,0.0,0.0,0.0,Entertainment,19.536896
6239,炎上なう -つぶやきSNS風シミュレーションゲーム-,49246208,0.0,0,0,0.0,0.0,Games,40,2,free,0.0,0.0,0.0,Games,49.246208
6240,Test your color IQ！カラーIQ診断テスト２,17693696,0.0,0,0,0.0,0.0,Entertainment,37,1,free,0.0,0.0,0.0,Entertainment,17.693696
6241,Chick Go & Climb,55657472,0.0,10,0,4.5,0.0,Games,43,8,free,0.0,45.0,0.0,Games,55.657472
6242,Pango Build City,125467648,2.99,21,21,4.5,4.5,Games,40,1,paid,62.790000000000006,94.5,94.5,Games,125.467648
6243,面倒だがトリあえずキーボード ～ さわりたくなるキーボード,87080960,0.99,0,0,0.0,0.0,Utilities,37,1,paid,0.0,0.0,0.0,Other,87.08096
6244,アキラメロン【メロンを受け止める、チョイムズゲー】,135170048,0.0,0,0,0.0,0.0,Games,38,1,free,0.0,0.0,0.0,Games,135.170048
6245,Moasure - the smart tape measure,58884096,2.99,35,9,3.0,4.0,Utilities,25,7,paid,104.65,105.0,36.0,Other,58.884096
6246,Bowmasters (Ad Free) - Top Multiplayer Bowman Game,164000768,3.99,1608,249,4.5,4.5,Games,37,1,paid,6415.92,7236.0,1120.5,Games,164.000768
6247,Auralux: Constellations,112653312,0.0,2354,821,4.5,4.5,Games,37,7,free,0.0,10593.0,3694.5,Games,112.653312
6248,PolitiCats: Awesome Clicker Game,304375808,0.0,2938,102,4.5,5.0,Games,38,1,free,0.0,13221.0,510.0,Games,304.375808
6249,Escape from the music room in the school.,99691520,0.0,1,1,4.0,4.0,Games,38,1,free,0.0,4.0,4.0,Games,99.69152
6250,Water Bottle Flip AK 2016,78622720,0.0,93,6,2.5,4.0,Games,38,1,free,0.0,232.5,24.0,Games,78.62272
6251,Dumb Ways JR Madcap's Plane,110077952,1.99,3,3,3.5,3.5,Education,37,1,paid,5.97,10.5,10.5,Education,110.077952
6252,Toca Hair Salon 3,129079296,2.99,314,82,4.5,4.5,Education,38,18,paid,938.86,1413.0,369.0,Education,129.079296
6253,"PS Deals+ - Games Price Alerts for PS4, PS3, Vita",70203392,2.99,28,6,5.0,4.5,News,37,2,paid,83.72,140.0,27.0,Other,70.203392
6254,Redungeon,76619776,0.0,1821,104,4.5,4.5,Games,38,1,free,0.0,8194.5,468.0,Games,76.619776
6255,Out There Chronicles - Ep. 1,108594176,1.99,87,19,4.0,4.5,Games,37,2,paid,173.13,348.0,85.5,Games,108.594176
6256,Primordia,1537772544,4.99,49,49,4.5,4.5,Games,40,1,paid,244.51000000000002,220.5,220.5,Games,1537.772544
6257,NARUTO SHIPPUDEN: Ultimate Ninja Blazing,189709312,0.0,6426,393,4.5,4.5,Games,38,1,free,0.0,28917.0,1768.5,Games,189.709312
6258,【脱出ゲーム】絶対に最後までプレイしないで 〜謎解き＆ブロックパズル〜,77551616,0.0,0,0,0.0,0.0,Games,38,1,free,0.0,0.0,0.0,Games,77.551616
6259,MARVEL Tsum Tsum,117726208,0.0,838,8,4.5,4.5,Games,38,8,free,0.0,3771.0,36.0,Games,117.726208
6260,Athlete Shave Salon Games,62823424,0.0,3815,5,4.0,1.0,Games,37,1,free,0.0,15260.0,5.0,Games,62.823424
6261,Rubek,85164032,1.99,48,19,4.5,4.5,Games,40,1,paid,95.52,216.0,85.5,Games,85.164032
6262,Tap Titans 2,511670272,0.0,9122,155,4.5,4.5,Games,37,1,free,0.0,41049.0,697.5,Games,511.670272
6263,Haunted Hotel: The X (Full),1153353728,6.99,83,83,4.5,4.5,Games,37,5,paid,580.1700000000001,373.5,373.5,Games,1153.353728
6264,Cubicle.,87667712,0.0,38,38,4.0,4.0,Games,38,1,free,0.0,152.0,152.0,Games,87.667712
6265,無料アプリ暇つぶしゲーム【BOKEMON】〜トボケモンスターを進化させるで〜,96265216,0.0,0,0,0.0,0.0,Games,40,1,free,0.0,0.0,0.0,Games,96.265216
6266,PINKFONG Birthday Party,69751808,0.0,70,1,3.5,2.0,Education,38,11,free,0.0,245.0,2.0,Education,69.751808
6267,Shopkins: Shoppie Dash!,192231424,3.99,278,52,4.5,4.5,Games,38,3,paid,1109.22,1251.0,234.0,Games,192.231424
6268,Casino Girl-お金稼ぎ美少女育成ゲーム-,45024256,0.0,0,0,0.0,0.0,Games,38,1,free,0.0,0.0,0.0,Games,45.024256
6269,航海帝国HD 唯一正版授权 传承经典 统御大航海强者时代,114208768,0.99,0,0,0.0,0.0,Games,40,1,paid,0.0,0.0,0.0,Games,114.208768
6270,JOEMOJI Keyboard,29841408,0.99,53,1,4.5,5.0,Entertainment,37,1,paid,52.47,238.5,5.0,Entertainment,29.841408
6271,Blocky Racer - Endless Arcade Racing,150992896,0.0,1122,303,4.5,4.5,Games,37,1,free,0.0,5049.0,1363.5,Games,150.992896
6272,Octonauts,513771520,3.99,14,7,3.5,3.5,Education,25,1,paid,55.86,49.0,24.5,Education,513.77152
6273,Road Not Taken,274795520,4.99,291,96,4.5,4.0,Games,25,1,paid,1452.0900000000001,1309.5,384.0,Games,274.79552
6274,Cafe Story - Play Cooking & Farming Game,116981760,0.0,1498,79,5.0,5.0,Games,38,2,free,0.0,7490.0,395.0,Games,116.98176
6275,Zap Zombies,228882432,0.0,145,20,4.0,4.5,Games,38,3,free,0.0,580.0,90.0,Games,228.882432
6276,Buffalo Slots - Royal Casino Fun Slot Machines!,81576960,0.0,3153,0,5.0,0.0,Games,40,1,free,0.0,15765.0,0.0,Games,81.57696
6277,ブリ猫,41528320,0.0,0,0,0.0,0.0,Games,40,1,free,0.0,0.0,0.0,Games,41.52832
6278,今日、彼女が死んだ,33209344,0.0,0,0,0.0,0.0,Games,40,1,free,0.0,0.0,0.0,Games,33.209344
6279,Soccer Cup Championship 2016,68205568,0.0,2,2,5.0,5.0,Games,38,1,free,0.0,10.0,10.0,Games,68.205568
6280,ひとりぼっち惑星,74806272,0.0,0,0,0.0,0.0,Games,40,1,free,0.0,0.0,0.0,Games,74.806272
6281,Vampire Legends: Untold Story of Elizabeth (Full),1031653376,6.99,50,5,3.0,3.5,Games,24,3,paid,349.5,150.0,17.5,Games,1031.653376
6282,Moji Maker™,159161344,1.99,4553,57,4.0,3.0,Entertainment,37,1,paid,9060.47,18212.0,171.0,Entertainment,159.161344
6283,Station Manager,213410816,4.99,35,8,3.5,3.0,Games,37,4,paid,174.65,122.5,24.0,Games,213.410816
6284,Zombie Town Story,252352512,0.0,22,4,4.0,5.0,Games,38,5,free,0.0,88.0,20.0,Games,252.352512
6285,SnapMatch - Single and Group Matching,38171648,0.0,12,3,1.5,1.0,Lifestyle,38,2,free,0.0,18.0,3.0,Other,38.171648
6286,江湖风云录-超自由武侠剧情角色扮演手游,49652736,0.99,13,0,4.5,0.0,Games,40,1,paid,12.87,58.5,0.0,Games,49.652736
6287,Chef Siblings - Island Restaurant,111013888,0.0,56,56,4.0,4.0,Games,43,1,free,0.0,224.0,224.0,Games,111.013888
6288,PetMOJI – Character Creator & Emoji Keyboard,23908352,0.0,244,19,3.0,2.5,Entertainment,37,1,free,0.0,732.0,47.5,Entertainment,23.908352
6289,Samorost 3,1329823744,4.99,421,51,4.0,4.0,Games,37,16,paid,2100.79,1684.0,204.0,Games,1329.823744
6290,GIFYme - Create video loops and gifs with amazing filters for Whatsapp and Instagram,31382528,0.0,65,10,3.5,4.0,Photo & Video,25,5,free,0.0,227.5,40.0,Photo & Video,31.382528
6291,Soccer Stadium Sports Car & Bus Parking Simulator 3D Driving Sim,268843008,0.0,126,126,4.0,4.0,Games,38,1,free,0.0,504.0,504.0,Games,268.843008
6292,"April - Layouts, Photo Collage, and Poster Maker",56849408,0.0,165,29,4.5,5.0,Photo & Video,37,10,free,0.0,742.5,145.0,Photo & Video,56.849408
6293,Special Version - Explain Everything™ Whiteboard,152740864,15.99,27,12,4.5,4.5,Education,37,17,paid,431.73,121.5,54.0,Education,152.740864
6294,Flood of Light,578062336,1.99,14,2,5.0,5.0,Games,38,3,paid,27.86,70.0,10.0,Games,578.062336
6295,ゲーム攻略「SGGP」掲示板、SNSな友達出会い,22735872,0.0,0,0,0.0,0.0,Social Networking,38,2,free,0.0,0.0,0.0,Other,22.735872
6296,Archery King,133175296,0.0,8905,473,4.5,4.5,Games,38,15,free,0.0,40072.5,2128.5,Games,133.175296
6297,犯人は僕です。－謎解き×探索ノベルゲーム－,53682176,0.0,0,0,0.0,0.0,Games,38,16,free,0.0,0.0,0.0,Games,53.682176
6298,Virtual Reality Roller Coaster for Google Cardboard VR,119512064,0.0,77,68,4.0,4.5,Games,40,1,free,0.0,308.0,306.0,Games,119.512064
6299,MackMoji by Christy Mack,11546624,1.99,11,11,4.0,4.0,Entertainment,37,1,paid,21.89,44.0,44.0,Entertainment,11.546624
6300,"Please, Don't Touch Anything 3D",468603904,5.99,5,2,4.0,4.5,Games,25,1,paid,29.950000000000003,20.0,9.0,Games,468.603904
6301,Grim Tales: The Heir - A Mystery Hidden Object Game (Full),984101888,6.99,87,87,4.5,4.5,Games,37,5,paid,608.13,391.5,391.5,Games,984.101888
6302,CelebrityDiagnosis!,13968384,0.0,0,0,0.0,0.0,Photo & Video,37,2,free,0.0,0.0,0.0,Photo & Video,13.968384
6303,[GP]パチスロ ヱヴァンゲリヲン〜決意の刻〜(パチスロゲーム),1239953408,0.0,0,0,0.0,0.0,Games,40,1,free,0.0,0.0,0.0,Games,1239.953408
6304,Multi Level Car Parking 5 a Real Airport Driving Test Simulator,238359552,0.0,365,365,4.5,4.5,Games,38,1,free,0.0,1642.5,1642.5,Games,238.359552
6305,Angry Birds Blast,129589248,0.0,24878,712,4.5,4.5,Games,37,12,free,0.0,111951.0,3204.0,Games,129.589248
6306,Make More!,35957760,0.0,5134,186,4.5,4.5,Games,37,11,free,0.0,23103.0,837.0,Games,35.95776
6307,Light On,212279296,0.0,191,191,4.5,4.5,Games,40,1,free,0.0,859.5,859.5,Games,212.279296
6308,なっとう-人気の納豆育成ゲーム-,44748800,0.0,0,0,0.0,0.0,Games,37,1,free,0.0,0.0,0.0,Games,44.7488
6309,NBAmoji,12728320,0.0,89,0,3.5,0.0,Sports,37,1,free,0.0,311.5,0.0,Other,12.72832
6310,"Prisma: Photo Editor, Art Filters Pic Effects",76442624,0.0,15060,97,4.5,4.0,Photo & Video,37,2,free,0.0,67770.0,388.0,Photo & Video,76.442624
6311,Duck Roll,59053056,0.0,154,33,4.5,4.5,Games,38,1,free,0.0,693.0,148.5,Games,59.053056
6312,ShadeMoji by The Shade Room,81028096,0.99,108,108,4.5,4.5,Entertainment,37,1,paid,106.92,486.0,486.0,Entertainment,81.028096
6313,WIND runner adventure,332139520,0.0,253,43,4.5,4.5,Games,37,17,free,0.0,1138.5,193.5,Games,332.13952
6314,Javelin Masters 3,134029312,0.0,430,16,4.5,4.5,Games,38,11,free,0.0,1935.0,72.0,Games,134.029312
6315,NBC Sports Scores,61116416,0.0,428,3,2.0,4.5,Sports,37,1,free,0.0,856.0,13.5,Other,61.116416
6316,Fish Fist,66196480,0.0,146,24,4.5,5.0,Games,40,11,free,0.0,657.0,120.0,Games,66.19648
6317,Suicide Squad: Special Ops,363020288,0.0,6551,437,4.5,4.5,Games,38,1,free,0.0,29479.5,1966.5,Games,363.020288
6318,"Dr. Decks for ""Clash Royale""",70156288,0.99,9,2,4.0,2.5,Games,40,1,paid,8.91,36.0,5.0,Games,70.156288
6319,Crazy Circle,39796736,0.0,98,65,4.5,4.5,Games,38,1,free,0.0,441.0,292.5,Games,39.796736
6320,罪と罰2 -犯人は誰だ!?- 謎解き推理ミステリーサスペンス,42300416,0.0,0,0,0.0,0.0,Book,37,1,free,0.0,0.0,0.0,Other,42.300416
6321,AKUMA大戦 -悪魔を合体召喚して魔王を育成する放置ゲーム-,69208064,0.0,0,0,0.0,0.0,Games,37,1,free,0.0,0.0,0.0,Games,69.208064
6322,NeverKnew - Game night is back,39054336,0.0,25,0,4.0,0.0,Games,37,1,free,0.0,100.0,0.0,Games,39.054336
6323,Tank.io war - Free Classic Tank games,24354816,0.0,3219,2342,4.5,5.0,Games,37,2,free,0.0,14485.5,11710.0,Games,24.354816
6324,Ketchapp Soccer,63180800,0.0,339,138,4.0,4.0,Games,38,1,free,0.0,1356.0,552.0,Games,63.1808
6325,なぞって冒険！きゅるるんくまのパズルリンク,62493696,0.0,0,0,0.0,0.0,Games,40,1,free,0.0,0.0,0.0,Games,62.493696
6326,"求恋爱 专业版-高端恋爱相亲婚恋交友神器,同城寂寞单身男女聊天约会找对象平台",46567424,0.99,0,0,0.0,0.0,Social Networking,38,1,paid,0.0,0.0,0.0,Other,46.567424
6327,暇つぶしに人気  脳トレ パズルゲーム　- LINK,103812096,0.0,0,0,0.0,0.0,Games,40,1,free,0.0,0.0,0.0,Games,103.812096
6328,Lost Fishy Ultimate Challenge,102046720,0.99,3,3,4.5,4.5,Games,38,1,paid,2.9699999999999998,13.5,13.5,Games,102.04672
6329,Arcane Online - Fantasy MMORPG,93643776,0.0,285,3,4.5,5.0,Games,37,1,free,0.0,1282.5,15.0,Games,93.643776
6330,Magic Nightfall,197048320,0.0,164,1,4.5,5.0,Games,38,30,free,0.0,738.0,5.0,Games,197.04832
6331,Magic Mansion,44227584,0.0,255,132,3.0,3.5,Games,37,1,free,0.0,765.0,462.0,Games,44.227584
6332,梦幻西游互通版,2057722880,0.0,25,3,4.5,5.0,Games,38,1,free,0.0,112.5,15.0,Games,2057.72288
6333,Is-it Love ? Ryan (Visual Novel),146797568,0.0,539,53,4.5,4.5,Games,40,1,free,0.0,2425.5,238.5,Games,146.797568
6334,Dinos Jump - Dinosaur action game for kids,60285952,2.99,0,0,0.0,0.0,Games,38,1,paid,0.0,0.0,0.0,Games,60.285952
6335,Jurassic GO - Dinosaur Snap Adventures,331335680,3.99,477,315,5.0,5.0,Games,38,11,paid,1903.23,2385.0,1575.0,Games,331.33568
6336,PlayKids Learn - Learning through play,410715136,0.0,49,0,2.5,0.0,Education,37,7,free,0.0,122.5,0.0,Education,410.715136
6337,Cube Skip,125918208,0.0,298,72,4.5,4.0,Games,40,1,free,0.0,1341.0,288.0,Games,125.918208
6338,Blue Apprentice Elementary Science Game by Galxyz,383986688,0.0,79,7,4.0,5.0,Education,37,33,free,0.0,316.0,35.0,Education,383.986688
6339,High 5 Vegas - Hit Slots Casino,157871104,0.0,541,22,4.5,3.0,Games,37,1,free,0.0,2434.5,66.0,Games,157.871104
6340,PHAROS Earth,409825280,0.0,383,6,4.5,4.0,Entertainment,38,1,free,0.0,1723.5,24.0,Entertainment,409.82528
6341,EXORUN,75174912,0.0,234,4,4.0,5.0,Games,38,1,free,0.0,936.0,20.0,Games,75.174912
6342,Amusement Park Tour,94867456,0.0,506,4,4.5,4.5,Games,38,16,free,0.0,2277.0,18.0,Games,94.867456
6343,Hero Siege: Pocket Edition,282289152,9.99,68,8,2.5,1.5,Games,37,1,paid,679.32,170.0,12.0,Games,282.289152
6344,Music Player - Play Unlimited Songs from YouTube!,12244992,0.0,53,36,4.0,4.0,Entertainment,37,1,free,0.0,212.0,144.0,Entertainment,12.244992
6345,Switchy Sides,61278208,0.0,109,34,4.5,4.5,Games,40,1,free,0.0,490.5,153.0,Games,61.278208
6346,SnapType Pro,33778688,4.99,37,15,4.5,5.0,Education,37,3,paid,184.63,166.5,75.0,Education,33.778688
6347,"Princess Face Paint - Girls Makeup, Dressup and Makeover Games",98643968,0.0,45,45,4.0,4.0,Games,43,2,free,0.0,180.0,180.0,Games,98.643968
6348,Mystery of the Ancients: Mud Water Creek (Full),1145312256,6.99,127,65,4.5,4.5,Games,37,5,paid,887.73,571.5,292.5,Games,1145.312256
6349,Danse Macabre: Lethal Letters - A Mystery Hidden Object Game (Full),771726336,6.99,57,57,4.5,4.5,Games,37,5,paid,398.43,256.5,256.5,Games,771.726336
6350,金庸群侠传—全自由单机武侠RPG,248950784,0.0,85,4,5.0,5.0,Games,37,1,free,0.0,425.0,20.0,Games,248.950784
6351,Nukleus,29727744,0.0,210,21,4.5,4.0,Games,37,1,free,0.0,945.0,84.0,Games,29.727744
6352,My Town : Beauty Spa Saloon,296504320,2.99,56,56,4.0,4.0,Entertainment,38,1,paid,167.44,224.0,224.0,Entertainment,296.50432
6353,Blitz Survival Games - Multiplayer Pixel Master Mini Games,180251648,0.99,24,5,3.0,3.0,Games,40,1,paid,23.759999999999998,72.0,15.0,Games,180.251648
6354,Babysitter Craziness - Fun Kids Game,95670272,0.0,169,65,4.0,4.0,Games,38,11,free,0.0,676.0,260.0,Games,95.670272
6355,万年历-日历农历黄历天气,109180928,0.0,0,0,0.0,0.0,Utilities,38,3,free,0.0,0.0,0.0,Other,109.180928
6356,All Star Quarterback 17 - Football Lifestyle Sim,110787584,0.0,521,131,4.5,4.5,Games,37,1,free,0.0,2344.5,589.5,Games,110.787584
6357,Bulb Boy,587630592,2.99,49,6,4.5,4.0,Games,37,1,paid,146.51000000000002,220.5,24.0,Games,587.630592
6358,烈焰王座HD - 卡牌与挂机结合的养成放置游戏,68639744,0.99,1,1,5.0,5.0,Games,40,2,paid,0.99,5.0,5.0,Games,68.639744
6359,Attenborough Story of Life,152133632,0.0,59,16,4.5,3.5,Entertainment,37,1,free,0.0,265.5,56.0,Entertainment,152.133632
